Date Start,Date End,Open,High,Low,Close,Volume,Market Cap
"May 18, 2021","May 19, 2021","$ 3,285.01","$ 3,559.82","$ 3,273.77","$ 3,393.21",$ 77.82B,$ 397.21B
"May 17, 2021","May 18, 2021","$ 3,585.90","$ 3,585.90","$ 3,155.52","$ 3,288.11",$ 90.01B,$ 392.95B
"May 16, 2021","May 17, 2021","$ 3,648.26","$ 3,882.65","$ 3,373.80","$ 3,577.70",$ 65.90B,$ 429.01B
"May 15, 2021","May 16, 2021","$ 4,084.21","$ 4,124.56","$ 3,659.42","$ 3,660.04",$ 66.44B,$ 452.22B
"May 14, 2021","May 15, 2021","$ 3,722.71","$ 4,167.11","$ 3,722.71","$ 4,087.82",$ 90.46B,$ 459.97B
"May 13, 2021","May 14, 2021","$ 3,839.19","$ 4,039.43","$ 3,568.06","$ 3,731.18",$ 128.14B,$ 443.00B
"May 12, 2021","May 13, 2021","$ 4,174.65","$ 4,362.91","$ 3,932.00","$ 3,932.00",$ 82.73B,$ 488.28B
"May 11, 2021","May 12, 2021","$ 3,953.05","$ 4,172.78","$ 3,803.28","$ 4,172.78",$ 103.10B,$ 462.30B
"May 10, 2021","May 11, 2021","$ 3,937.18","$ 4,203.97","$ 3,842.95","$ 3,954.38",$ 80.78B,$ 470.72B
"May 09, 2021","May 10, 2021","$ 3,905.35","$ 3,984.89","$ 3,752.07","$ 3,925.56",$ 77.38B,$ 451.23B
"May 08, 2021","May 09, 2021","$ 3,486.90","$ 3,947.70","$ 3,463.61","$ 3,908.03",$ 60.28B,$ 422.68B
"May 07, 2021","May 08, 2021","$ 3,491.39","$ 3,582.95","$ 3,380.07","$ 3,488.96",$ 66.62B,$ 402.67B
"May 06, 2021","May 07, 2021","$ 3,522.92","$ 3,609.98","$ 3,396.38","$ 3,502.82",$ 72.29B,$ 403.87B
"May 05, 2021","May 06, 2021","$ 3,243.40","$ 3,535.38","$ 3,242.73","$ 3,527.60",$ 91.19B,$ 389.93B
"May 04, 2021","May 05, 2021","$ 3,435.78","$ 3,512.14","$ 3,222.79","$ 3,242.72",$ 98.69B,$ 388.27B
"May 03, 2021","May 04, 2021","$ 2,954.75","$ 3,451.59","$ 2,954.75","$ 3,440.55",$ 58.40B,$ 366.48B
"May 02, 2021","May 03, 2021","$ 2,950.90","$ 2,985.21","$ 2,867.22","$ 2,957.50",$ 46.94B,$ 339.36B
"May 01, 2021","May 02, 2021","$ 2,775.43","$ 2,955.58","$ 2,759.83","$ 2,953.03",$ 46.66B,$ 332.36B
"Apr 30, 2021","May 01, 2021","$ 2,763.10","$ 2,796.94","$ 2,733.43","$ 2,773.60",$ 50.89B,$ 319.68B
"Apr 29, 2021","Apr 30, 2021","$ 2,748.58","$ 2,798.52","$ 2,680.68","$ 2,765.43",$ 56.24B,$ 317.26B
"Apr 28, 2021","Apr 29, 2021","$ 2,665.40","$ 2,757.93","$ 2,571.33","$ 2,750.46",$ 53.97B,$ 310.03B
"Apr 27, 2021","Apr 28, 2021","$ 2,536.22","$ 2,668.57","$ 2,491.47","$ 2,647.25",$ 50.76B,$ 298.24B
"Apr 26, 2021","Apr 27, 2021","$ 2,321.60","$ 2,532.48","$ 2,312.81","$ 2,532.48",$ 61.54B,$ 286.08B
"Apr 25, 2021","Apr 26, 2021","$ 2,383.18","$ 2,383.18","$ 2,176.30","$ 2,308.10",$ 51.52B,$ 262.30B
"Apr 24, 2021","Apr 25, 2021","$ 2,367.01","$ 2,375.48","$ 2,179.84","$ 2,358.09",$ 80.37B,$ 262.07B
"Apr 23, 2021","Apr 24, 2021","$ 2,406.27","$ 2,438.92","$ 2,127.70","$ 2,364.28",$ 131.32B,$ 263.87B
"Apr 22, 2021","Apr 23, 2021","$ 2,368.34","$ 2,642.18","$ 2,336.01","$ 2,415.18",$ 93.57B,$ 287.51B
"Apr 21, 2021","Apr 22, 2021","$ 2,336.13","$ 2,463.63","$ 2,242.34","$ 2,368.14",$ 72.13B,$ 271.65B
"Apr 20, 2021","Apr 21, 2021","$ 2,169.00","$ 2,350.08","$ 2,071.17","$ 2,330.63",$ 69.79B,$ 253.66B
"Apr 19, 2021","Apr 20, 2021","$ 2,239.65","$ 2,280.75","$ 2,098.89","$ 2,167.44",$ 70.42B,$ 256.22B
"Apr 18, 2021","Apr 19, 2021","$ 2,327.21","$ 2,340.75","$ 2,029.68","$ 2,231.02",$ 87.59B,$ 252.47B
"Apr 17, 2021","Apr 18, 2021","$ 2,430.73","$ 2,494.82","$ 2,324.63","$ 2,331.75",$ 62.12B,$ 280.10B
"Apr 16, 2021","Apr 17, 2021","$ 2,519.38","$ 2,539.72","$ 2,346.38","$ 2,432.94",$ 68.39B,$ 281.53B
"Apr 15, 2021","Apr 16, 2021","$ 2,435.20","$ 2,543.25","$ 2,410.36","$ 2,518.66",$ 67.14B,$ 284.48B
"Apr 14, 2021","Apr 15, 2021","$ 2,303.88","$ 2,447.52","$ 2,288.21","$ 2,422.63",$ 62.78B,$ 272.61B
"Apr 13, 2021","Apr 14, 2021","$ 2,143.32","$ 2,315.34","$ 2,142.45","$ 2,304.28",$ 46.34B,$ 257.25B
"Apr 12, 2021","Apr 13, 2021","$ 2,155.81","$ 2,197.75","$ 2,113.23","$ 2,146.72",$ 38.09B,$ 248.33B
"Apr 11, 2021","Apr 12, 2021","$ 2,138.08","$ 2,165.41","$ 2,121.97","$ 2,153.53",$ 38.99B,$ 247.58B
"Apr 10, 2021","Apr 11, 2021","$ 2,072.89","$ 2,195.69","$ 2,065.81","$ 2,142.18",$ 42.42B,$ 247.49B
"Apr 09, 2021","Apr 10, 2021","$ 2,084.36","$ 2,103.96","$ 2,060.51","$ 2,074.94",$ 34.63B,$ 240.11B
"Apr 08, 2021","Apr 09, 2021","$ 1,979.18","$ 2,086.56","$ 1,971.12","$ 2,083.36",$ 49.43B,$ 234.82B
"Apr 07, 2021","Apr 08, 2021","$ 2,119.24","$ 2,127.93","$ 1,956.41","$ 1,985.81",$ 44.85B,$ 235.48B
"Apr 06, 2021","Apr 07, 2021","$ 2,113.79","$ 2,150.91","$ 2,062.80","$ 2,122.41",$ 44.25B,$ 244.68B
"Apr 05, 2021","Apr 06, 2021","$ 2,080.87","$ 2,128.97","$ 2,017.31","$ 2,108.65",$ 37.66B,$ 239.34B
"Apr 04, 2021","Apr 05, 2021","$ 2,019.72","$ 2,092.33","$ 2,000.00","$ 2,082.75",$ 44.97B,$ 236.89B
"Apr 03, 2021","Apr 04, 2021","$ 2,136.57","$ 2,137.19","$ 2,022.75","$ 2,022.75",$ 47.15B,$ 241.30B
"Apr 02, 2021","Apr 03, 2021","$ 1,970.63","$ 2,141.80","$ 1,953.44","$ 2,133.90",$ 45.81B,$ 233.74B
"Apr 01, 2021","Apr 02, 2021","$ 1,919.03","$ 1,982.06","$ 1,908.86","$ 1,971.37",$ 44.89B,$ 223.71B
"Mar 31, 2021","Apr 01, 2021","$ 1,843.24","$ 1,944.58","$ 1,793.19","$ 1,915.29",$ 33.38B,$ 213.38B
"Mar 30, 2021","Mar 31, 2021","$ 1,818.24","$ 1,858.79","$ 1,791.67","$ 1,843.02",$ 32.65B,$ 210.68B
"Mar 29, 2021","Mar 30, 2021","$ 1,687.25","$ 1,835.34","$ 1,680.57","$ 1,821.26",$ 26.22B,$ 202.57B
"Mar 28, 2021","Mar 29, 2021","$ 1,714.01","$ 1,724.97","$ 1,668.39","$ 1,689.59",$ 23.35B,$ 196.14B
"Mar 27, 2021","Mar 28, 2021","$ 1,700.06","$ 1,731.57","$ 1,671.12","$ 1,717.07",$ 26.40B,$ 195.75B
"Mar 26, 2021","Mar 27, 2021","$ 1,588.61","$ 1,700.77","$ 1,588.61","$ 1,700.77",$ 32.81B,$ 189.00B
"Mar 25, 2021","Mar 26, 2021","$ 1,585.77","$ 1,621.68","$ 1,554.97","$ 1,588.85",$ 51.54B,$ 183.56B
"Mar 24, 2021","Mar 25, 2021","$ 1,672.88","$ 1,736.28","$ 1,565.37","$ 1,588.35",$ 30.38B,$ 193.74B
"Mar 23, 2021","Mar 24, 2021","$ 1,685.15","$ 1,721.22","$ 1,657.27","$ 1,676.20",$ 34.48B,$ 195.03B
"Mar 22, 2021","Mar 23, 2021","$ 1,786.16","$ 1,803.84","$ 1,663.57","$ 1,685.69",$ 27.84B,$ 203.53B
"Mar 21, 2021","Mar 22, 2021","$ 1,806.24","$ 1,816.64","$ 1,756.69","$ 1,785.71",$ 33.12B,$ 205.80B
"Mar 20, 2021","Mar 21, 2021","$ 1,813.04","$ 1,868.50","$ 1,809.15","$ 1,811.77",$ 28.91B,$ 211.45B
"Mar 19, 2021","Mar 20, 2021","$ 1,777.08","$ 1,839.95","$ 1,740.30","$ 1,809.97",$ 45.07B,$ 207.81B
"Mar 18, 2021","Mar 19, 2021","$ 1,825.82","$ 1,848.07","$ 1,764.04","$ 1,777.96",$ 50.99B,$ 208.37B
"Mar 17, 2021","Mar 18, 2021","$ 1,806.00","$ 1,836.68","$ 1,749.35","$ 1,819.45",$ 31.67B,$ 205.63B
"Mar 16, 2021","Mar 17, 2021","$ 1,792.34","$ 1,817.64","$ 1,719.06","$ 1,797.16",$ 39.43B,$ 205.06B
"Mar 15, 2021","Mar 16, 2021","$ 1,854.71","$ 1,890.22","$ 1,751.47","$ 1,789.72",$ 40.03B,$ 208.25B
"Mar 14, 2021","Mar 15, 2021","$ 1,923.58","$ 1,931.39","$ 1,844.11","$ 1,865.14",$ 42.85B,$ 216.87B
"Mar 13, 2021","Mar 14, 2021","$ 1,769.02","$ 1,939.09","$ 1,734.17","$ 1,925.33",$ 46.29B,$ 211.67B
"Mar 12, 2021","Mar 13, 2021","$ 1,826.49","$ 1,841.05","$ 1,730.02","$ 1,768.99",$ 45.50B,$ 205.01B
"Mar 11, 2021","Mar 12, 2021","$ 1,797.77","$ 1,843.75","$ 1,734.71","$ 1,824.80",$ 48.70B,$ 206.18B
"Mar 10, 2021","Mar 11, 2021","$ 1,869.62","$ 1,874.68","$ 1,763.09","$ 1,801.12",$ 47.17B,$ 209.73B
"Mar 09, 2021","Mar 10, 2021","$ 1,832.41","$ 1,865.82","$ 1,807.44","$ 1,865.82",$ 53.36B,$ 210.61B
"Mar 08, 2021","Mar 09, 2021","$ 1,725.50","$ 1,833.54","$ 1,673.95","$ 1,833.24",$ 47.68B,$ 199.56B
"Mar 07, 2021","Mar 08, 2021","$ 1,651.97","$ 1,729.84","$ 1,637.64","$ 1,729.84",$ 46.51B,$ 191.49B
"Mar 06, 2021","Mar 07, 2021","$ 1,533.62","$ 1,667.15","$ 1,517.65","$ 1,657.84",$ 44.37B,$ 181.24B
"Mar 05, 2021","Mar 06, 2021","$ 1,540.99","$ 1,547.51","$ 1,453.30","$ 1,533.48",$ 49.05B,$ 171.91B
"Mar 04, 2021","Mar 05, 2021","$ 1,575.15","$ 1,624.15","$ 1,516.01","$ 1,540.81",$ 46.92B,$ 179.53B
"Mar 03, 2021","Mar 04, 2021","$ 1,490.89","$ 1,651.54","$ 1,483.07","$ 1,580.24",$ 45.58B,$ 181.56B
"Mar 02, 2021","Mar 03, 2021","$ 1,570.32","$ 1,600.85","$ 1,460.20","$ 1,490.24",$ 44.69B,$ 177.05B
"Mar 01, 2021","Mar 02, 2021","$ 1,419.51","$ 1,568.60","$ 1,417.71","$ 1,568.60",$ 50.35B,$ 171.83B
"Feb 28, 2021","Mar 01, 2021","$ 1,460.70","$ 1,468.47","$ 1,304.69","$ 1,415.20",$ 44.13B,$ 158.73B
"Feb 27, 2021","Feb 28, 2021","$ 1,443.16","$ 1,526.51","$ 1,434.97","$ 1,465.58",$ 47.60B,$ 170.75B
"Feb 26, 2021","Feb 27, 2021","$ 1,489.15","$ 1,560.22","$ 1,419.68","$ 1,440.99",$ 59.54B,$ 170.68B
"Feb 25, 2021","Feb 26, 2021","$ 1,629.68","$ 1,668.14","$ 1,489.26","$ 1,496.22",$ 53.75B,$ 185.29B
"Feb 24, 2021","Feb 25, 2021","$ 1,576.05","$ 1,713.76","$ 1,515.28","$ 1,624.80",$ 82.12B,$ 187.97B
"Feb 23, 2021","Feb 24, 2021","$ 1,776.28","$ 1,777.49","$ 1,409.69","$ 1,560.59",$ 93.04B,$ 180.79B
"Feb 22, 2021","Feb 23, 2021","$ 1,928.24","$ 1,928.24","$ 1,591.12","$ 1,777.27",$ 63.11B,$ 207.69B
"Feb 21, 2021","Feb 22, 2021","$ 1,913.79","$ 1,966.35","$ 1,892.40","$ 1,928.44",$ 61.28B,$ 222.42B
"Feb 20, 2021","Feb 21, 2021","$ 1,948.06","$ 2,024.82","$ 1,853.61","$ 1,915.89",$ 58.71B,$ 227.35B
"Feb 19, 2021","Feb 20, 2021","$ 1,926.54","$ 1,959.26","$ 1,886.00","$ 1,950.34",$ 50.70B,$ 220.91B
"Feb 18, 2021","Feb 19, 2021","$ 1,845.14","$ 1,937.16","$ 1,845.14","$ 1,924.32",$ 54.00B,$ 218.12B
"Feb 17, 2021","Feb 18, 2021","$ 1,780.90","$ 1,850.61","$ 1,740.60","$ 1,841.84",$ 49.39B,$ 206.71B
"Feb 16, 2021","Feb 17, 2021","$ 1,781.52","$ 1,824.74","$ 1,732.20","$ 1,783.39",$ 51.39B,$ 204.52B
"Feb 15, 2021","Feb 16, 2021","$ 1,803.18","$ 1,832.03","$ 1,692.34","$ 1,778.19",$ 53.89B,$ 204.13B
"Feb 14, 2021","Feb 15, 2021","$ 1,812.44","$ 1,846.79","$ 1,790.01","$ 1,804.82",$ 47.15B,$ 208.86B
"Feb 13, 2021","Feb 14, 2021","$ 1,839.30","$ 1,865.73","$ 1,773.59","$ 1,810.68",$ 55.06B,$ 208.68B
"Feb 12, 2021","Feb 13, 2021","$ 1,786.45","$ 1,857.99","$ 1,747.63","$ 1,840.85",$ 52.07B,$ 205.64B
"Feb 11, 2021","Feb 12, 2021","$ 1,742.35","$ 1,808.74","$ 1,713.39","$ 1,779.93",$ 54.69B,$ 202.08B
"Feb 10, 2021","Feb 11, 2021","$ 1,769.27","$ 1,825.56","$ 1,689.30","$ 1,742.19",$ 62.85B,$ 202.30B
"Feb 09, 2021","Feb 10, 2021","$ 1,754.04","$ 1,807.04","$ 1,714.45","$ 1,767.66",$ 70.19B,$ 200.69B
"Feb 08, 2021","Feb 09, 2021","$ 1,615.01","$ 1,769.67","$ 1,571.90","$ 1,747.96",$ 61.84B,$ 190.89B
"Feb 07, 2021","Feb 08, 2021","$ 1,678.68","$ 1,690.57","$ 1,500.11","$ 1,613.34",$ 54.47B,$ 184.28B
"Feb 06, 2021","Feb 07, 2021","$ 1,722.12","$ 1,740.31","$ 1,653.01","$ 1,675.29",$ 62.41B,$ 193.80B
"Feb 05, 2021","Feb 06, 2021","$ 1,596.84","$ 1,758.48","$ 1,596.84","$ 1,715.45",$ 64.96B,$ 191.56B
"Feb 04, 2021","Feb 05, 2021","$ 1,664.34","$ 1,692.53","$ 1,564.97","$ 1,593.08",$ 69.23B,$ 188.34B
"Feb 03, 2021","Feb 04, 2021","$ 1,514.30","$ 1,662.07","$ 1,513.79","$ 1,662.07",$ 72.68B,$ 180.13B
"Feb 02, 2021","Feb 03, 2021","$ 1,371.95","$ 1,546.11","$ 1,366.85","$ 1,516.84",$ 56.25B,$ 164.91B
"Feb 01, 2021","Feb 02, 2021","$ 1,313.64","$ 1,373.84","$ 1,277.67","$ 1,373.84",$ 42.26B,$ 151.55B
"Jan 31, 2021","Feb 01, 2021","$ 1,375.22","$ 1,377.73","$ 1,289.26","$ 1,315.59",$ 37.35B,$ 153.18B
"Jan 30, 2021","Jan 31, 2021","$ 1,381.16","$ 1,400.19","$ 1,331.08","$ 1,379.87",$ 61.27B,$ 155.71B
"Jan 29, 2021","Jan 30, 2021","$ 1,334.92","$ 1,429.04","$ 1,295.99","$ 1,387.44",$ 66.56B,$ 155.90B
"Jan 28, 2021","Jan 29, 2021","$ 1,252.53","$ 1,357.18","$ 1,224.03","$ 1,331.96",$ 60.09B,$ 149.95B
"Jan 27, 2021","Jan 28, 2021","$ 1,363.00","$ 1,366.10","$ 1,215.43","$ 1,250.25",$ 61.21B,$ 146.74B
"Jan 26, 2021","Jan 27, 2021","$ 1,322.31","$ 1,371.62","$ 1,251.73","$ 1,356.04",$ 64.82B,$ 151.70B
"Jan 25, 2021","Jan 26, 2021","$ 1,392.18","$ 1,463.07","$ 1,311.94","$ 1,322.61",$ 65.23B,$ 160.63B
"Jan 24, 2021","Jan 25, 2021","$ 1,234.23","$ 1,397.41","$ 1,228.05","$ 1,397.41",$ 45.30B,$ 150.91B
"Jan 23, 2021","Jan 24, 2021","$ 1,236.38","$ 1,271.52","$ 1,203.25","$ 1,231.99",$ 46.98B,$ 142.16B
"Jan 22, 2021","Jan 23, 2021","$ 1,120.96","$ 1,272.35","$ 1,047.74","$ 1,237.20",$ 78.63B,$ 136.58B
"Jan 21, 2021","Jan 22, 2021","$ 1,377.88","$ 1,378.41","$ 1,098.66","$ 1,128.56",$ 70.73B,$ 143.33B
"Jan 20, 2021","Jan 21, 2021","$ 1,375.56","$ 1,403.28","$ 1,243.61","$ 1,385.33",$ 76.14B,$ 152.61B
"Jan 19, 2021","Jan 20, 2021","$ 1,259.34","$ 1,427.18","$ 1,255.55","$ 1,386.98",$ 60.48B,$ 156.47B
"Jan 18, 2021","Jan 19, 2021","$ 1,234.47","$ 1,260.24","$ 1,187.84","$ 1,260.24",$ 43.12B,$ 140.30B
"Jan 17, 2021","Jan 18, 2021","$ 1,229.65","$ 1,268.29","$ 1,174.89","$ 1,234.47",$ 51.28B,$ 140.01B
"Jan 16, 2021","Jan 17, 2021","$ 1,171.89","$ 1,285.78","$ 1,155.92","$ 1,235.77",$ 55.66B,$ 138.95B
"Jan 15, 2021","Jan 16, 2021","$ 1,220.51","$ 1,251.78","$ 1,088.66","$ 1,166.96",$ 54.74B,$ 136.63B
"Jan 14, 2021","Jan 15, 2021","$ 1,132.30","$ 1,244.07","$ 1,095.00","$ 1,220.24",$ 45.94B,$ 133.76B
"Jan 13, 2021","Jan 14, 2021","$ 1,049.93","$ 1,134.81",$ 993.59,"$ 1,130.07",$ 52.03B,$ 122.03B
"Jan 12, 2021","Jan 13, 2021","$ 1,091.81","$ 1,147.68","$ 1,020.57","$ 1,044.33",$ 79.47B,$ 124.10B
"Jan 11, 2021","Jan 12, 2021","$ 1,261.12","$ 1,261.12",$ 926.61,"$ 1,091.40",$ 82.36B,$ 122.55B
"Jan 10, 2021","Jan 11, 2021","$ 1,281.16","$ 1,347.31","$ 1,186.69","$ 1,263.99",$ 57.83B,$ 148.88B
"Jan 09, 2021","Jan 10, 2021","$ 1,218.93","$ 1,302.81","$ 1,178.47","$ 1,284.75",$ 56.77B,$ 139.88B
"Jan 08, 2021","Jan 09, 2021","$ 1,226.19","$ 1,271.78","$ 1,084.57","$ 1,219.75",$ 74.83B,$ 137.21B
"Jan 07, 2021","Jan 08, 2021","$ 1,210.80","$ 1,285.91","$ 1,165.89","$ 1,226.27",$ 69.64B,$ 139.28B
"Jan 06, 2021","Jan 07, 2021","$ 1,100.76","$ 1,208.07","$ 1,063.60","$ 1,207.11",$ 66.14B,$ 129.83B
"Jan 05, 2021","Jan 06, 2021","$ 1,043.05","$ 1,126.86",$ 988.17,"$ 1,102.31",$ 87.97B,$ 120.63B
"Jan 04, 2021","Jan 05, 2021",$ 976.80,"$ 1,152.23",$ 916.76,"$ 1,040.79",$ 99.91B,$ 115.57B
"Jan 03, 2021","Jan 04, 2021",$ 771.22,"$ 1,008.36",$ 771.14,$ 982.08,$ 42.44B,$ 97.93B
"Jan 02, 2021","Jan 03, 2021",$ 731.44,$ 786.29,$ 718.06,$ 771.81,$ 22.04B,$ 85.53B
"Jan 01, 2021","Jan 02, 2021",$ 743.13,$ 754.30,$ 722.42,$ 730.87,$ 23.71B,$ 84.37B
